seed,split_id,feature_set,train_index_hash,test_index_hash,row_index,partition
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,87,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,75,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,145,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,38,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,413,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,119,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,236,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,33,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,157,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,344,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,44,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,323,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,404,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,353,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,414,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,275,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,97,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,86,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,375,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,181,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,198,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,331,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,258,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,25,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,205,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,63,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,164,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,231,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,133,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,418,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,52,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,27,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,4,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,299,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,125,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,304,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,401,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,141,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,148,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,411,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,300,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,83,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,60,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,230,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,215,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,307,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,284,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,153,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,391,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,14,train
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,178,train
